FishIBIRegion,StationCode,CollectionDate,GearCombo,StreamWidth,PercentSlope,FishSampleID_IDNR,GearRun_IDNR,ShockTime,SeineHauls,IEPA_HabitatLength,IEPA_FishReachLength
7,E-05,8/26/2003,1BE--1SH--2BE,107,0.030547,12152,2BE,30,,,
7,E-16,8/27/2003,1BE--1SH--2BE,138,0.020950001,12153,1BE,30,,,
7,E-16,8/27/2003,1BE--1SH--2BE,138,0.020950001,12153,1SH,,4,,
7,E-16,8/27/2003,1BE--1SH--2BE,138,0.020950001,12153,2BE,,,,
7,E-18,8/26/2003,1BE--1SH--2BE,53,0.02104,12154,1BE,30,,,
7,E-18,8/26/2003,1BE--1SH--2BE,53,0.02104,12154,1SH,,2,,
7,E-18,8/26/2003,1BE--1SH--2BE,53,0.02104,12154,2BE,30,,,
7,E-19,8/25/2003,1BE--1SH--2BE,50,,12155,1BE,30,,,
7,E-19,8/25/2003,1BE--1SH--2BE,50,,12155,1SH,,3,,
7,E-19,8/25/2003,1BE--1SH--2BE,50,,12155,2BE,30,,,
7,E-29,8/25/2003,1BE--1SH--2BE,47,0.061360002,12156,1BE,30,,,
7,E-29,8/25/2003,1BE--1SH--2BE,47,0.061360002,12156,1SH,,4,,
7,E-29,8/25/2003,1BE--1SH--2BE,47,0.061360002,12156,2BE,30,,,
7,EQ-01,7/30/2003,1ES,27,0.027852001,12161,1ES,37,,600,
7,ERA-01,7/17/2003,1ES,30,0.042989999,12162,1ES,32.33330154,,650,
7,ES-03,7/17/2003,1ES,20,,12163,1ES,33.88330078,,,
7,EV-04,7/29/2003,1ES,20,0.072920002,12165,1ES,39.75,,600,
7,EW-01,7/8/2003,1ES,24,0.047350001,12166,1ES,28.5666008,,540,
7,EX-01,7/23/2003,1ES,26,0.105300002,12167,1ES,29.7833004,,500,
7,EY-01,7/25/2003,1ES,30,0.059280001,12168,1ES,53.63330078,,600,
7,EZM-07,8/13/2003,1ES,19,,12169,1ES,25.68330002,,460,
7,EZS-01,7/23/2003,1PE,6,0.15783,12170,1PE,20,,,
7,EZT-01,7/8/2003,1ES--1PE,14,0.078910001,12171,1ES,16.83329964,,300,
7,EZT-01,7/8/2003,1ES--1PE,14,0.078910001,12171,1PE,34,,300,
7,EZU-01,7/28/2003,1ES,30,0.094700001,12172,1ES,28.8166008,,600,
7,EZZH-02,7/28/2003,1ES,15,,12173,1ES,34.84999847,,415,
6,BE-96,8/2/2004,1BE--1SH--2BE,100,0.022546999,12208,1BE,30,,,
6,BE-96,8/2/2004,1BE--1SH--2BE,100,0.022546999,12208,1SH,,0,,
6,BE-96,8/2/2004,1BE--1SH--2BE,100,0.022546999,12208,2BE,30,,,
11,BE-15,8/3/2004,1BE--1SH--2BE,100,0.039457001,12209,1BE,30,,,
11,BE-15,8/3/2004,1BE--1SH--2BE,100,0.039457001,12209,1SH,,2,,
11,BE-15,8/3/2004,1BE--1SH--2BE,100,0.039457001,12209,2BE,30,,,
7,EI-13,8/4/2005,1BE,60,0.1184,12280,1BE,30,,,
7,E-06,8/5/2005,1BE,60,0.631299973,12281,1BE,30,,,
9,O-17,8/9/2005,1BE--1SH--2BE,52,0.01605,12282,1BE,30,,,
9,O-17,8/9/2005,1BE--1SH--2BE,52,0.01605,12282,1SH,,1.899999976,,
9,O-17,8/9/2005,1BE--1SH--2BE,52,0.01605,12282,2BE,30,,,
7,EIEK-01,6/20/2005,1PE,10,0.150000006,12284,1PE,30,,,
9,O-47,8/9/2005,1BE--1SH--2BE,69,0.056226,12285,1BE,12.5,,,
9,O-47,8/9/2005,1BE--1SH--2BE,69,0.056226,12285,1SH,,1.899999976,,
9,O-47,8/9/2005,1BE--1SH--2BE,69,0.056226,12285,2BE,30,,,
9,O-08,8/10/2005,1BE--2BE,127,0.036421999,12286,1BE,30,,,
9,O-08,8/10/2005,1BE--2BE,127,0.036421999,12286,2BE,30,,,
11,BFB-13,6/12/2006,1ES,19,0.090149999,12403,1ES,29.20000076,,410,
7,EIE-14,6/21/2006,1ES,35,0.109999999,12411,1ES,44,,,
6,BE-25,7/10/2006,1ES,18,0.066670001,12412,1ES,33.25,,500,
6,BE-14,7/10/2006,1BE--2BE,54,0.035799999,12413,1BE,30,,,
6,BE-14,7/10/2006,1BE--2BE,54,0.035799999,12413,2BE,30,,,
6,BER-03,7/11/2006,1ES,36,0.040339999,12414,1ES,64.37000275,,500,
6,BEZZ-02,7/11/2006,1ES,37,0.04981,12415,1ES,41,,500,
6,BEP-02,7/12/2006,1ES,35,0.059280001,12416,1ES,80,,900,
6,BEO-01,7/12/2006,1ES,33,0.378789991,12417,1ES,107,,700,
6,BENC-01,7/17/2006,1ES,20,0.189390004,12419,1ES,50.08000183,,540,
6,BE-17,7/18/2006,1BE--1SH,97,0.025944,12422,1BE,56,,,
6,BE-17,7/18/2006,1BE--1SH,97,0.025944,12422,1SH,,4,,
6,BE-96,7/18/2006,1BE--1SH--2BE,90,0.022546999,12423,1BE,30,,,
6,BE-96,7/18/2006,1BE--1SH--2BE,90,0.022546999,12423,1SH,,4,,
6,BE-96,7/18/2006,1BE--1SH--2BE,90,0.022546999,12423,2BE,30,,,
11,BEI-01,7/19/2006,1ES,31,0.072920002,12424,1ES,37,,450,
11,BEJ-06,7/19/2006,1ES,20,0.094700001,12425,1ES,40.5,,630,
11,BE-30,7/19/2006,1BE--1SH--2BE,113,0.02252,12426,1BE,30,,,
11,BE-30,7/19/2006,1BE--1SH--2BE,113,0.02252,12426,1SH,,2,,
11,BE-30,7/19/2006,1BE--1SH--2BE,113,0.02252,12426,2BE,30,,,
6,BNB-04,7/24/2006,1ES,32,0.131439999,12427,1ES,62.25,,700,
6,BN-04,7/24/2006,1ES,56,0.142419994,12428,1ES,39.08000183,,800,
11,BM-01,7/25/2006,1ES,38,0.192000002,12429,1ES,45.5,,600,
11,BJ-01,7/25/2006,1ES,55,0.114770003,12430,1ES,49,,1000,
11,BL-01,7/25/2006,1ES,22,0.189390004,12431,1ES,47.33000183,,520,
11,BH-05,7/26/2006,1ES,39,0.082390003,12432,1ES,42.66999817,,800,
11,BG-01,7/26/2006,1ES,12,0.103979997,12433,1ES,31.5,,550,
11,BEF-08,7/26/2006,1ES,33,0.169100001,12434,1ES,35.58000183,,590,
11,BEFA-04,8/7/2006,1ES,23,0.064769998,12437,1ES,21.06999969,,450,
11,BEF-03,8/7/2006,1BE--1SH--2BE,58,0.01061,12438,1BE,30,,,
11,BEF-03,8/7/2006,1BE--1SH--2BE,58,0.01061,12438,1SH,,2.400000095,,
11,BEF-03,8/7/2006,1BE--1SH--2BE,58,0.01061,12438,2BE,25,,,
11,BEDB-02,8/7/2006,1ES,15,0.077650003,12439,1ES,10.97999954,,200,
11,BED-04,8/7/2006,1ES,32,0.062120002,12440,1ES,35.72999954,,530,
11,BE-07,8/7/2006,1BE--2BE,93,0.021522,12441,1BE,30,,,
11,BE-07,8/7/2006,1BE--2BE,93,0.021522,12441,2BE,30,,,
11,BE-03,8/8/2006,1BE--1SH--2BE,144,0.020586001,12442,1BE,42,,,
11,BE-03,8/8/2006,1BE--1SH--2BE,144,0.020586001,12442,1SH,,9,,
11,BE-03,8/8/2006,1BE--1SH--2BE,144,0.020586001,12442,2BE,30,,,
11,BEZB-07,8/17/2006,1ES,33,0.054170001,12443,1ES,26.87000084,,500,
11,BEB-05,8/17/2006,1ES,16,0.075379997,12444,1ES,22.37999916,,500,
11,BEA-01,9/6/2006,1ES,23,0.086170003,12445,1ES,34.61999893,,525,
9,OZYA-02,9/7/2006,1ES,25,0.140000001,12446,1ES,30.70000076,,,
7,EIE-22,6/25/2007,1ES,10,0.100000001,12457,1ES,32,,,
7,EIE-09,6/14/2007,1BE--1SH--2BE,30,0.105300002,12475,1BE,24,,,
7,EIE-09,6/14/2007,1BE--1SH--2BE,30,0.105300002,12475,1SH,,,,
7,EIE-09,6/14/2007,1BE--1SH--2BE,30,0.105300002,12475,2BE,36,,,
7,EIE-17,6/15/2007,1ES,30,,12476,1ES,42,,,
7,EIE-21,6/15/2007,1ES,30,,12477,1ES,44,,,
9,O-17,7/12/2007,1BE--1SH--2BE,55,0.01605,12487,1BE,30,,,
9,O-17,7/12/2007,1BE--1SH--2BE,55,0.01605,12487,1SH,,2,,
9,O-17,7/12/2007,1BE--1SH--2BE,55,0.01605,12487,2BE,30,,,
9,O-31,7/11/2007,1ES,47,0.013528,12488,1ES,20,,700,
9,O-35,7/10/2007,1ES,35,0.055300001,12489,1ES,34,,700,
9,O-70,7/9/2007,1ES,19,,12490,1ES,24,,600,
9,O-47,8/7/2007,1BE--1SH--2BE,65,0.056226,12491,1BE,30,,,
9,O-47,8/7/2007,1BE--1SH--2BE,65,0.056226,12491,1SH,,,,
9,O-47,8/7/2007,1BE--1SH--2BE,65,0.056226,12491,2BE,27,,,
9,O-46,8/8/2007,1BE--1SH--2BE,60,0.067079999,12492,1BE,30,,,
9,O-46,8/8/2007,1BE--1SH--2BE,60,0.067079999,12492,1SH,,2,,
9,O-46,8/8/2007,1BE--1SH--2BE,60,0.067079999,12492,2BE,30,,,
9,O-33,7/24/2007,1BE--1SH--2BE,75,0.02197,12493,1BE,30,,,
9,O-33,7/24/2007,1BE--1SH--2BE,75,0.02197,12493,1SH,,,,
9,O-33,7/24/2007,1BE--1SH--2BE,75,0.02197,12493,2BE,30,,,
9,O-32,8/8/2007,1BE--1SH--2BE,85,0.017867001,12494,1BE,30,,,
9,O-32,8/8/2007,1BE--1SH--2BE,85,0.017867001,12494,1SH,,,,
9,O-32,8/8/2007,1BE--1SH--2BE,85,0.017867001,12494,2BE,30,,,
9,O-08,7/23/2007,1BE--1SH--2BE,110,0.036421999,12495,1BE,30,,,
9,O-08,7/23/2007,1BE--1SH--2BE,110,0.036421999,12495,1SH,,,,
9,O-08,7/23/2007,1BE--1SH--2BE,110,0.036421999,12495,2BE,30,,,
9,O-15,8/9/2007,1BE--1SH--2BE,70,0.01,12496,1BE,30,,,
9,O-15,8/9/2007,1BE--1SH--2BE,70,0.01,12496,1SH,,,,
9,O-15,8/9/2007,1BE--1SH--2BE,70,0.01,12496,2BE,30,,,
9,OP-01,7/23/2007,1ES,30,0.059280001,12497,1ES,49.22999954,,450,
9,OPC-01,7/23/2007,1ES,15,0.075000003,12498,1ES,25.67000008,,400,
9,OO-02,7/24/2007,1ES,8,0.157828003,12499,1ES,49.52999878,,600,
9,OO-01,7/24/2007,1ES,40,0.094700001,12500,1ES,40.54999924,,600,
9,OL-02,7/25/2007,1ES,30,0.063069999,12501,1ES,37.09999847,,400,
9,ON-01,7/25/2007,1ES,27,0.0339,12502,1ES,27.93000031,,600,
9,OK-01,7/26/2007,1ES,15,0.055679999,12504,1ES,19.39999962,,310,
9,OZZS-01,7/30/2007,1ES,25,0.047540002,12505,1ES,39,,700,
9,OW-03,7/11/2007,1ES,39,0.022539999,12506,1ES,28,,700,
9,OZZX-01,7/10/2007,1ES,16,0.03788,12507,1ES,31,,400,
9,OZYA-02,7/9/2007,1ES,20,0.135279998,12508,1ES,27,,300,
9,OR-01,8/7/2007,1ES,15,0.086170003,12509,1ES,36,,500,
9,OU-01,7/30/2007,1ES,33,0.145640001,12510,1ES,40,,600,
9,OZZT-01,8/1/2007,1PE,9,0.105218999,12511,1PE,31,,300,
9,OQC-01,8/2/2007,1ES,11,0.094700001,12512,1ES,35,,475,
9,OQA-01,8/6/2007,1ES,15,0.111359999,12513,1ES,26,,500,
9,OQ-03,8/6/2007,1ES,28,0.078979999,12514,1ES,28,,525,
9,OS-03,8/2/2007,1ES,15,0.086170003,12515,1ES,33,,550,
9,OT-03,8/1/2007,1ES,30,0.033709999,12516,1ES,51,,780,
7,EY-01,7/1/2008,1ES,35,0.059280001,12520,1ES,41,,600,
7,EX-01,8/6/2008,1ES,25,0.105300002,12521,1ES,27,,500,
7,EW-01,8/6/2008,1ES,24,0.047350001,12522,1ES,33,,535,
7,ES-13,8/7/2008,1ES,26,0.090149999,12523,1ES,39.5,,500,
7,EV-04,8/7/2008,1ES,25,0.072920002,12524,1ES,35.33000183,,480,
7,EZW-01,8/11/2008,1ES,16,0.094700001,12525,1ES,42.75,,500,
7,EZU-01,8/11/2008,1ES,20,0.094700001,12526,1ES,24.82999992,,550,
7,EQ-01,8/13/2008,1ES,30,0.027852001,12527,1ES,43,,600,
7,E-33,8/18/2008,1ES,25,0.118369997,12528,1ES,52.70000076,,680,
7,E-18,9/3/2008,1BE--1SH--2BE,31,0.02104,12529,1BE,30,,,
7,E-18,9/3/2008,1BE--1SH--2BE,31,0.02104,12529,1SH,,1,,
7,E-18,9/3/2008,1BE--1SH--2BE,31,0.02104,12529,2BE,30,,,
7,E-29,9/4/2008,1BE--1SH,50,0.061360002,12532,1BE,49,,,
7,E-29,9/4/2008,1BE--1SH,50,0.061360002,12532,1SH,,2,,
7,E-19,10/3/2008,1BE--1SH--2BE,50,,12533,1BE,30,,,
7,E-19,10/3/2008,1BE--1SH--2BE,50,,12533,1SH,,2,,
7,E-19,10/3/2008,1BE--1SH--2BE,50,,12533,2BE,30,,,
7,EIZAB-01,8/22/2008,1PE,6,0.01,12534,1PE,17.5,,,
7,EIZA-03,8/22/2008,1PE,9,0.01,12535,1PE,27.25,,,
7,EIZA-02,8/22/2008,1ES,13,0.01,12536,1ES,68.5,,,
7,EIZAA-01,8/22/2008,1ES,13,0.0026,12537,1ES,30,,,
9,O-08,9/25/2009,1BE--1SH--2BE,125,0.036421999,12561,1BE,30,,,
9,O-08,9/25/2009,1BE--1SH--2BE,125,0.036421999,12561,1SH,,3,,
9,O-08,9/25/2009,1BE--1SH--2BE,125,0.036421999,12561,2BE,30,,,
9,O-17,10/14/2009,1BE--2BE,55,0.01605,12568,1BE,30,,,
9,O-17,10/14/2009,1BE--2BE,55,0.01605,12568,2BE,30,,,
6,DK-29,7/6/2010,1ES,36,0.029999999,12581,1ES,64,,800,
6,DKZD-01,7/6/2010,1ES,20,0.035500001,12582,1ES,27,,300,
6,DKZE-01,7/7/2010,1ES,12,0.0473,12583,1ES,29.67000008,,300,
6,DKV-01,7/7/2010,1ES,32,0.086088002,12584,1ES,36,,650,
6,DKT-01,7/8/2010,1ES,19,0.157828003,12585,1ES,26,,400,
6,DKS-01,7/8/2010,1ES,28,0.052030001,12586,1ES,36,,600,
6,DKP-02,7/9/2010,1ES,27,0.055704001,12587,1ES,24.5,,550,
6,DKN-02,7/9/2010,1ES,18,0.1184,12588,1ES,29.5,,500,
6,DKKC-02,7/12/2010,1ES,25,0.118371002,12589,1ES,12,,410,
6,DKM-01,7/12/2010,1ES,16,0.209999993,12590,1ES,18,,340,
5,FLI-06,7/12/2010,1ES,82,0.086088002,12591,1ES,36.33000183,,,
5,FLIC-04,7/12/2010,1ES,26,0.086088002,12592,1ES,34,,,
5,FLIDE-01,7/13/2010,1ES,21,0.064000003,12593,1ES,46.5,,,
5,FLIA-01,7/13/2010,1ES,32,0.072843999,12594,1ES,56,,,
6,DKKB-01,7/13/2010,1BE,30,0.118371002,12595,1BE,15,,,
6,DKG-02,7/13/2010,1BE--1SH,24,0.209999993,12597,1BE,26,,,
6,DKG-02,7/13/2010,1BE--1SH,24,0.209999993,12597,1SH,,4,,
6,DKF-11,7/14/2010,1ES,22,0.126262993,12598,1ES,22.71999931,,396,
6,DKE-03,7/14/2010,1BE,26,0.1184,12599,1BE,19,,,
6,DKC-01,7/14/2010,1ES,32,0.629999995,12600,1ES,23,,579,
5,FLH-01,7/14/2010,1ES,22,0.037879001,12601,1ES,64,,,
5,FLHB-01,7/14/2010,1ES,25,0.032000002,12602,1ES,46.75,,,
6,DKB-01,7/15/2010,1BE,28,0.072843999,12603,1BE,20,,,
5,FLG-02,7/15/2010,1ES,16,0.0098,12604,1ES,19,,,
5,FLE-01,7/15/2010,1ES,40,0.063130997,12605,1ES,39,,,
6,DKK-01,7/15/2010,1BE,41,0.046193998,12606,1BE,24,,,
5,FLF-01,7/16/2010,1ES,18,0.011409,12607,1ES,30,,,
5,FLDA-01,7/16/2010,1ES,34,0.021522,12608,1ES,22,,,
6,DK-19,7/19/2010,1BE--1SH--2BE,175,0.078914002,12609,1BE,60,,,
6,DK-19,7/19/2010,1BE--1SH--2BE,175,0.078914002,12609,1SH,,4,,
6,DK-19,7/19/2010,1BE--1SH--2BE,175,0.078914002,12609,2BE,60,,,
6,DK-12,7/19/2010,1BE--1SH--2BE,225,0.135280997,12610,1BE,60,,,
6,DK-12,7/19/2010,1BE--1SH--2BE,225,0.135280997,12610,1SH,,8,,
6,DK-12,7/19/2010,1BE--1SH--2BE,225,0.135280997,12610,2BE,60,,,
6,DK-15,7/19/2010,1BE--1SH--2BE,130,0.048563,12611,1BE,60,,,
6,DK-15,7/19/2010,1BE--1SH--2BE,130,0.048563,12611,1SH,,3,,
6,DK-15,7/19/2010,1BE--1SH--2BE,130,0.048563,12611,2BE,60,,,
6,DK-21,7/22/2010,1ES,39,0.065307997,12614,1ES,43,,675,
6,DK-20,7/22/2010,1ES,50,0.030547,12615,1ES,54.75,,600,
5,FLD-01,7/26/2010,1ES,36,0.047348,12616,1ES,56,,,
5,FLDA-06,7/26/2010,1ES,24,0.078259997,12617,1ES,47,,,
5,FLI-03,7/27/2010,1BE--1SH--2BE,53,0.078914002,12618,1BE,60,,,
5,FLI-03,7/27/2010,1BE--1SH--2BE,53,0.078914002,12618,1SH,,4,,
5,FLI-03,7/27/2010,1BE--1SH--2BE,53,0.078914002,12618,2BE,60,,,
5,FLID-02,7/27/2010,1BE--1SH--2BE,41,0.036421999,12619,1BE,42.5,,,
5,FLID-02,7/27/2010,1BE--1SH--2BE,41,0.036421999,12619,1SH,,2,,
5,FLID-02,7/27/2010,1BE--1SH--2BE,41,0.036421999,12619,2BE,42.5,,,
5,FLI-05,7/27/2010,1BE--1SH--2BE,46,0.027055999,12620,1BE,60,,,
5,FLI-05,7/27/2010,1BE--1SH--2BE,46,0.027055999,12620,1SH,,2,,
5,FLI-05,7/27/2010,1BE--1SH--2BE,46,0.027055999,12620,2BE,60,,,
5,FLH-03,7/27/2010,1BE--2BE,54,0.047348,12621,1BE,60,,,
5,FLH-03,7/27/2010,1BE--2BE,54,0.047348,12621,2BE,60,,,
5,FL-06,7/29/2010,1BE--2BE,70,0.011011,12622,1BE,60,,,
5,FL-06,7/29/2010,1BE--2BE,70,0.011011,12622,2BE,60,,,
5,FL-04,7/29/2010,1BE--2BE,80,0.011011,12623,1BE,60,,,
5,FL-04,7/29/2010,1BE--2BE,80,0.011011,12623,2BE,60,,,
5,FL-05,7/30/2010,1BE--1SH--2BE,100,0.003678,12624,1BE,60,,,
5,FL-05,7/30/2010,1BE--1SH--2BE,100,0.003678,12624,1SH,,3,,
5,FL-05,7/30/2010,1BE--1SH--2BE,100,0.003678,12624,2BE,60,,,
5,FL-07,7/30/2010,1BE--1SH--2BE,69,0.005739,12625,1BE,60,,,
5,FL-07,7/30/2010,1BE--1SH--2BE,69,0.005739,12625,1SH,,3,,
5,FL-07,7/30/2010,1BE--1SH--2BE,69,0.005739,12625,2BE,60,,,
5,FLD-03,8/2/2010,1BE--1SH--2BE,45,0.02492,12626,1BE,60,,,
5,FLD-03,8/2/2010,1BE--1SH--2BE,45,0.02492,12626,1SH,,3,,
5,FLD-03,8/2/2010,1BE--1SH--2BE,45,0.02492,12626,2BE,60,,,
6,DK-30,8/18/2010,1BE--1SH--2BE,65,0.043740001,12630,1BE,60,,,
6,DK-30,8/18/2010,1BE--1SH--2BE,65,0.043740001,12630,1SH,,4,,
6,DK-30,8/18/2010,1BE--1SH--2BE,65,0.043740001,12630,2BE,60,,,
7,DH-04,7/12/2001,1ES,22,0.063069999,13068,1ES,20,,425,
7,DI-02,7/12/2001,1ES,34,0.076329999,13069,1ES,30.5,,770,
7,DL-06,7/10/2001,1BE--1SH--2BE,66,0.054170001,13070,1BE,15.5,,,
7,DL-06,7/10/2001,1BE--1SH--2BE,66,0.054170001,13070,1SH,,3,,
7,DL-06,7/10/2001,1BE--1SH--2BE,66,0.054170001,13070,2BE,20,,,
7,DL-07,7/9/2001,1ES,31,0.111359999,13071,1ES,29.29999924,,680,
7,DZGB-01,7/11/2001,1ES,17,0.053789999,13073,1ES,15.5,,400,
7,DZH-01,7/11/2001,1ES,39,0.055679999,13075,1ES,31,,755,
6,DZZP-04,7/10/2001,1ES,24,,13076,1ES,14.5,,590,
8,DAG-03,8/1/2001,1ES,26,,13082,1ES,24.20000076,,550,
2,PQ-07,8/20/2001,1ES,45,0.059280001,13083,1ES,35,,610,
2,PQ-12,8/15/2001,1BE--1SH--2BE,115,0.038651999,13084,1BE,23,,,
2,PQ-12,8/15/2001,1BE--1SH--2BE,115,0.038651999,13084,1SH,,,,
2,PQ-12,8/15/2001,1BE--1SH--2BE,115,0.038651999,13084,2BE,21,,,
2,PQ-13,8/17/2001,1ES,23,0.04981,13085,1ES,28,,575,
2,PQB-03,8/15/2001,1BE--1SH,50,0.189390004,13086,1BE,37,,,
2,PQB-03,8/15/2001,1BE--1SH,50,0.189390004,13086,1SH,,,,
2,PQ-14,8/23/2001,1BE--1SH--2BE,120,0.050000001,13088,1BE,30,,,
2,PQ-14,8/23/2001,1BE--1SH--2BE,120,0.050000001,13088,1SH,,,,
2,PQ-14,8/23/2001,1BE--1SH--2BE,120,0.050000001,13088,2BE,30,,,
2,PQH-01,8/20/2001,1ES,16,0.105300002,13093,1ES,46,,395,
2,PQJ-01,8/16/2001,1ES,17,0.135230005,13094,1ES,43,,602,
2,PQI-10,8/16/2001,1ES,25,0.055300001,13095,1ES,48,,695,
2,PQC-11,8/21/2001,1BE--1SH,130,0.054113001,13096,1BE,22,,,
2,PQC-11,8/21/2001,1BE--1SH,130,0.054113001,13096,1SH,,,,
2,PQC-13,8/14/2001,1ES,30,0.024281001,13097,1ES,16.5,,436,
2,PQCL-02,8/14/2001,1ES,39,0.040339999,13098,1ES,18.79999924,,425,
2,PQD-05,8/22/2001,1ES,29,0.105300002,13099,1ES,35.29999924,,430,
2,PQD-07,8/21/2001,1ES,35,0.17216,13100,1ES,29.29999924,,335,
2,PQE-06,8/22/2001,1ES,31,0.118369997,13101,1ES,43,,545,
12,AD-06,7/19/1999,1ES,22,0.105300002,14000,1ES,30,,540,
12,ADL-01,7/19/1999,1ES,16,0.070079997,14001,1ES,20.32999992,,620,
12,AD-05,8/9/1999,1ES,21,0.065339997,14002,1ES,28,,510,
13,ADC-01,8/11/1999,1ES,30,0.061094999,14004,1ES,24,,570,
12,ADD-04,8/10/1999,1ES,23,0.072590001,14005,1ES,23,,400,
12,IB-07,8/12/1999,1ES,11,0.210419998,14009,1ES,28,,420,
12,IBA-08,8/12/1999,1ES,12,0.151519999,14010,1ES,50,,500,
12,IC-02,8/2/1999,1ES,29,0.291289985,14011,1ES,35.83000183,,670,
12,IC-03,8/2/1999,1ES,28,0.14034,14012,1ES,52.70000076,,590,
12,AD-08,8/10/1999,1ES,30,0.04848,14013,1ES,30,,360,
13,AD-09,8/11/1999,1ES,68,0.031048,14014,1ES,23.29999924,,290,
12,ADDB-01,8/9/1999,1ES,22,0.072920002,14015,1ES,43,,600,
12,IXF-02,8/16/1999,1BE--1SH,24,0.063069999,14017,1BE,30,,,
12,IXF-02,8/16/1999,1BE--1SH,24,0.063069999,14017,1SH,,4,,
12,IXJC-01,8/17/1999,1ES,16,0.262320012,14018,1ES,32,,390,
12,ICD-02,8/3/1999,1ES,22,0.151519999,14020,1ES,36,,420,
13,IX-05,5/8/2000,1BE--2BE,75,0.006442,14024,1BE,30,,,
13,IX-05,5/8/2000,1BE--2BE,75,0.006442,14024,2BE,30,,,
12,AD-04,7/6/2000,1BE--2BE,25,0.028696001,14025,1BE,40,,,
12,AD-04,7/6/2000,1BE--2BE,25,0.028696001,14025,2BE,20,,,
11,ATG-05,8/15/2000,1ES,32,0.065339997,14028,1ES,35.36000061,,590,
11,ATF-06,8/15/2000,1ES,33,0.02121,14029,1ES,29.05999947,,620,
12,AO-03,8/3/2000,1BE--1SH,39,0.105300002,14031,1BE,28,,,
12,AO-03,8/3/2000,1BE--1SH,39,0.105300002,14031,1SH,,4,,
12,AJ-08,8/1/2000,1ES,41,0.270639986,14032,1ES,48.56000137,,500,
12,AL-01,8/2/2000,1ES,52,0.059280001,14033,1ES,43.41999817,,530,
12,AK-07,8/3/2000,1BE--1SH,38,0.189390004,14034,1BE,35,,,
12,AK-07,8/3/2000,1BE--1SH,38,0.189390004,14034,1SH,,3,,
12,AK-02,8/3/2000,1BE--1SH--2BE,52,0.094700001,14035,1BE,30,,,
12,AK-02,8/3/2000,1BE--1SH--2BE,52,0.094700001,14035,1SH,,3,,
12,AK-02,8/3/2000,1BE--1SH--2BE,52,0.094700001,14035,2BE,25,,,
12,ATHD-01,8/1/2000,1ES,25,0.078979999,14036,1ES,53,,747,
11,ATH-11,7/31/2000,1ES,31,0.065339997,14037,1ES,56.47999954,,650,
12,ATHG-02,7/31/2000,1ES,30,0.082390003,14038,1ES,33.25999832,,490,
12,AJ-09,7/20/2000,1ES,21,0.075759999,14039,1ES,47.5,,660,
12,AJFA-21,7/19/2000,1ES,22,0.075759999,14040,1ES,36,,450,
12,AJG-18,7/20/2000,1ES,12,0.05663,14042,1ES,46.29999924,,510,
12,IC-06,7/6/2004,1BE--2BE,92,0.014029,14052,1BE,35,,,
12,IC-06,7/6/2004,1BE--2BE,92,0.014029,14052,2BE,25,,,
12,ICD-02,7/15/2004,1ES,24,0.151519999,14053,1ES,27.81999969,,420,
12,IC-03,7/15/2004,1ES,33,0.14034,14054,1ES,59,,680,
12,ICE-01,7/14/2004,1BE--1SH,23,0.378789991,14055,1BE,30,,,
12,ICE-01,7/14/2004,1BE--1SH,23,0.378789991,14055,1SH,,3,,
12,IBA-08,7/7/2004,1ES,16,0.151519999,14056,1ES,65,,560,
12,IB-03,7/7/2004,1ES,14,0.394569993,14057,1ES,57,,650,
12,IB-02,7/6/2004,1BE--2BE,130,0.02805,14058,1BE,30,,,
12,IB-02,7/6/2004,1BE--2BE,130,0.02805,14058,2BE,30,,,
12,AD-08,7/27/2004,1BE--1SH,50,0.04848,14060,1BE,30,,,
12,AD-08,7/27/2004,1BE--1SH,50,0.04848,14060,1SH,,2,,
13,ADY-01,7/29/2004,1ES,20,0.007826,14062,1ES,21,,320,
13,ADCD-01,7/21/2004,1ES,11,0.017217999,14063,1ES,22.96999931,,490,
12,ADL-01,7/20/2004,1ES,17,0.070079997,14064,1ES,36.43000031,,500,
12,ADP-01,7/20/2004,1ES,15,0.094700001,14065,1ES,24.87000084,,630,
12,ADD-01,7/21/2004,1ES,28,0.065339997,14066,1ES,50,,480,
12,IXD-01,7/19/2004,1ES,10,0.072920002,14069,1ES,20,,400,
12,IXF-01,7/8/2004,1ES,22,0.06174,14071,1ES,50,,520,
12,IXI-01,7/26/2004,1BE--1SH,34,0.236739993,14072,1BE,45,,,
12,IXI-01,7/26/2004,1BE--1SH,34,0.236739993,14072,1SH,,2,,
13,IXCC-01,7/8/2004,1ES,12,0.078914002,14073,1ES,20,,600,
12,IXF-02,7/27/2004,1BE--1SH,23,0.063130997,14078,1BE,42,,,
12,IXF-02,7/27/2004,1BE--1SH,23,0.063130997,14078,1SH,,2,,
12,AO-03,6/28/2005,1BE--1SH,40,0.105218999,14091,1BE,24,,,
12,AO-03,6/28/2005,1BE--1SH,40,0.105218999,14091,1SH,,3,,
12,AL-01,7/5/2005,1ES,48,0.059186,14093,1ES,25.25,,410,
11,ATFJ-01,7/11/2005,1ES,21,0.04318,14094,1ES,21.96999931,,480,
11,ATFH-01,7/13/2005,1ES,25,0.064566001,14095,1ES,35.36999893,,440,
11,ATFA-01,7/13/2005,1ES,14,0.059999999,14096,1ES,15.39999962,,425,
