"","State","SiteID","VisitID","Date","Lat","Lon","HHC","CRC","CSR","LSR","CMS","SRD","CAS","RFS","BNM","RAD","JOD","LMB","SMB","NTP","BKT","RBT","BNT"
"4449","WI","WI_18148470",1814847016322,"9/9/2014",45.517204,-92.01724,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"4450","WI","WI_18370649",1837064916622,"7/6/2015",45.062984,-87.86948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4451","WI","WI_18440195",1844019516310,"8/28/2014",44.36488,-91.38943,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4452","WI","WI_18440244",1844024413696,"7/2/2007",44.243813,-91.54988,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4453","WI","WI_18440340",1844034013696,"7/2/2007",44.18916,-91.621506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4454","WI","WI_18442923",1844292313716,"7/22/2007",44.18086,-90.76064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4455","WI","WI_18442961",1844296116212,"5/22/2014",44.23199,-90.980095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4456","WI","WI_18443044",1844304416275,"7/24/2014",44.05777,-90.83057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4457","WI","WI_18443078",1844307813692,"6/28/2007",43.82375,-90.52808,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
"4458","WI","WI_18443436",1844343614125,"9/3/2008",42.79818,-88.684814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4459","WI","WI_18443450",1844345016637,"7/21/2015",42.934044,-88.469505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"4460","WI","WI_18505107",1850510715131,"6/6/2011",43.852592,-90.62555,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"4461","WI","WI_18505222",1850522214537,"10/20/2009",44.155632,-89.06529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4462","WI","WI_18506735",1850673514074,"7/14/2008",44.43411,-89.163734,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"4463","WI","WI_18603652",1860365216646,"7/30/2015",44.38626,-88.29713,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"4464","WI","WI_18603757",1860375715952,"9/4/2013",44.05384,-88.99126,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
"4465","WI","WI_18605494",1860549416645,"7/29/2015",44.766674,-88.629295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4466","WI","WI_18607486",1860748616275,"7/24/2014",44.084934,-89.32086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4467","WI","WI_18608244",1860824413656,"5/23/2007",42.558502,-89.79393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4468","WI","WI_18608296",1860829613656,"5/23/2007",42.521805,-89.6509,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4469","WI","WI_18608400",1860840016643,"7/27/2015",44.329155,-88.252,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"4470","WI","WI_18609312",1860931216630,"7/14/2015",43.954803,-88.06232,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"4471","WI","WI_18609722",1860972213657,"5/24/2007",42.843678,-90.29906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4472","WI","WI_18610938",1861093816653,"8/6/2015",44.435688,-88.24162,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"4473","WI","WI_18613230",1861323015897,"7/11/2013",44.65534,-91.49933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4474","WI","WI_18613255",1861325513662,"5/29/2007",42.657974,-90.18078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4475","WI","WI_18613995",1861399513711,"7/17/2007",44.37682,-91.47865,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4476","WI","WI_18614500",1861450013663,"5/30/2007",42.63416,-89.9165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4477","WI","WI_18614515",1861451513662,"5/29/2007",42.757034,-90.08304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4478","WI","WI_18614745",1861474513739,"8/14/2007",44.843323,-91.07519,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"4479","WI","WI_18614796",1861479613663,"5/30/2007",43.190414,-89.82396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4480","WI","WI_18617756",1861775615873,"6/17/2013",43.33534,-90.40309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4481","WI","WI_18620449",1862044913755,"8/30/2007",43.108253,-89.32064,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"4482","WI","WI_18633014",1863301413678,"6/14/2007",43.41924,-88.536644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4483","WI","WI_18633030",1863303016244,"6/23/2014",43.41435,-88.56107,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4484","WI","WI_18633059",1863305913670,"6/6/2007",43.417618,-88.559395,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4485","WI","WI_18635749",1863574913672,"6/8/2007",43.52304,-89.23142,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"4486","WI","WI_18641868",1864186813734,"8/9/2007",43.73887,-90.005264,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"4487","WI","WI_18642175",1864217514483,"8/27/2009",44.025963,-90.31413,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4488","WI","WI_18652526",1865252613675,"6/11/2007",43.182808,-89.041565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4489","WI","WI_18652546",1865254613675,"6/11/2007",43.19329,-89.02652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4490","WI","WI_18657102",1865710213725,"7/31/2007",45.077236,-89.062996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4491","WI","WI_18661774",1866177416702,"9/24/2015",43.27714,-90.31053,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4492","WI","WI_18663117",1866311713713,"7/19/2007",43.04316,-90.01747,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"4493","WI","WI_18752236",1875223616293,"8/11/2014",42.51417,-90.33773,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"4494","WI","WI_18753481",1875348115861,"6/5/2013",42.58736,-89.4846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4495","WI","WI_18753489",1875348916652,"8/5/2015",43.501476,-89.34532,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"4496","WI","WI_18753582",1875358213676,"6/12/2007",45.52622,-89.11418,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"4497","WI","WI_18754222",1875422214824,"8/3/2010",42.954987,-89.87892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4498","WI","WI_18759752",1875975213721,"7/27/2007",45.07038,-89.03072,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"4499","WI","WI_18759794",1875979414112,"8/21/2008",45.19342,-88.70105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4500","WI","WI_18759825",1875982513727,"8/2/2007",45.04368,-88.98499,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
"4501","WI","WI_18867849",1886784913726,"8/1/2007",44.705696,-90.024086,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"4502","WI","WI_18868644",1886864413690,"6/26/2007",43.364346,-89.110275,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"4503","WI","WI_18868693",1886869313690,"6/26/2007",43.362415,-89.113556,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"4504","WI","WI_18875803",1887580314083,"7/23/2008",43.251846,-90.15301,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4505","WI","WI_18876642",1887664213699,"7/5/2007",43.296345,-88.93363,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"4506","WI","WI_18876651",1887665116293,"8/11/2014",43.29283,-88.940186,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"4507","WI","WI_18897406",1889740613695,"7/1/2007",42.62958,-89.35113,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"4508","WI","WI_18908174",1890817413724,"7/30/2007",44.329884,-91.453384,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"4509","WI","WI_18908289",1890828913712,"7/18/2007",44.483013,-91.44572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4510","WI","WI_18908318",1890831813713,"7/19/2007",44.374863,-91.29426,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"4511","WI","WI_18908352",1890835213712,"7/18/2007",44.458626,-91.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4512","WI","WI_18908353",1890835313700,"7/6/2007",42.860916,-88.78218,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4513","WI","WI_18912640",1891264016617,"7/1/2015",43.7486523,-87.7809123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4514","WI","WI_18917573",1891757315505,"6/14/2012",42.565075,-90.05758,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1
"4515","WI","WI_18922044",1892204415944,"8/27/2013",45.389793,-88.82726,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0
"4516","WI","WI_18926964",1892696413753,"8/28/2007",44.33338,-91.68273,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"4517","WI","WI_18951908",1895190813712,"7/18/2007",44.98061,-89.14298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4518","WI","WI_18951956",1895195613712,"7/18/2007",44.930485,-89.16376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4519","WI","WI_18951998",1895199813720,"7/26/2007",44.251255,-88.46205,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"4520","WI","WI_18954096",1895409613741,"8/16/2007",44.59262,-88.70427,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"4521","WI","WI_18965248",1896524815154,"6/29/2011",42.93309,-90.59033,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
"4522","WI","WI_18967351",1896735113726,"8/1/2007",44.729187,-89.61533,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"4523","WI","WI_18967390",1896739013726,"8/1/2007",44.735596,-89.61689,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"4524","WI","WI_18967571",1896757114425,"6/30/2009",45.74035,-92.082985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4525","WI","WI_19008007",1900800715218,"9/1/2011",43.346798,-88.851326,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"4526","WI","WI_19008081",1900808113719,"7/25/2007",45.571575,-88.04373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4527","WI","WI_19008163",1900816315971,"9/23/2013",45.319946,-88.24962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4528","WI","WI_19009988",1900998813753,"8/28/2007",44.368114,-90.79673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4529","WI","WI_19010373",1901037313726,"8/1/2007",45.04376,-89.79026,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
"4530","WI","WI_19010403",1901040313726,"8/1/2007",45.03255,-89.78672,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
"4531","WI","WI_19017490",1901749016260,"7/9/2014",43.493984,-89.00971,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"4532","WI","WI_19017500",1901750013727,"8/2/2007",42.52832,-89.3071,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"4533","WI","WI_19179780",1917978015965,"9/17/2013",44.357273,-90.3171,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
"4534","WI","WI_19187809",1918780913732,"8/7/2007",42.565506,-90.27219,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4535","WI","WI_19188154",1918815413732,"8/7/2007",42.595398,-90.30563,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"4536","WI","WI_19188238",1918823815498,"6/7/2012",42.68206,-90.41161,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"4537","WI","WI_19188319",1918831913731,"8/6/2007",42.70458,-90.35711,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"4538","WI","WI_19188360",1918836016647,"7/31/2015",43.682415,-88.52247,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4539","WI","WI_19202941",1920294113741,"8/16/2007",44.215725,-88.77069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4540","WI","WI_1921",192114116,"8/25/2008",44.97332,-91.09041,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"4541","WI","WI_19210881",1921088113691,"6/27/2007",45.61723,-89.81192,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
"4542","WI","WI_19210889",1921088914103,"8/12/2008",45.149975,-89.68444,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"4543","WI","WI_19210897",1921089714103,"8/12/2008",45.149227,-89.68236,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4544","WI","WI_19210905",1921090513703,"7/9/2007",45.60573,-88.6355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4545","WI","WI_19210913",1921091313699,"7/5/2007",45.665394,-88.91915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4546","WI","WI_19210922",1921092213699,"7/5/2007",45.754635,-88.907524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4547","WI","WI_19210929",1921092913697,"7/3/2007",45.236095,-89.23196,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
"4548","WI","WI_19210936",1921093613713,"7/19/2007",45.225418,-89.468925,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"4549","WI","WI_19210944",1921094413699,"7/5/2007",45.9027,-89.066376,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"4550","WI","WI_19214461",1921446113706,"7/12/2007",45.902416,-88.42126,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4551","WI","WI_19214489",1921448913706,"7/12/2007",45.788666,-88.45027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4552","WI","WI_19214517",1921451713686,"6/22/2007",45.133827,-90.02657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"4553","WI","WI_19214532",1921453213706,"7/12/2007",45.48323,-88.557396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4554","WI","WI_19214540",1921454013712,"7/18/2007",45.925053,-88.663956,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4555","WI","WI_19227500",1922750013738,"8/13/2007",43.21518,-90.224205,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"4556","WI","WI_19227566",1922756615180,"7/25/2011",43.249695,-90.22138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4557","WI","WI_19229500",1922950014817,"7/27/2010",45.243767,-91.00258,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4558","WI","WI_19229648",1922964816261,"7/10/2014",43.765923,-89.01914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4559","WI","WI_19229790",1922979014092,"8/1/2008",43.251125,-90.20526,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4560","WI","WI_19230992",1923099213720,"7/26/2007",42.924675,-90.57571,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"4561","WI","WI_19232803",1923280313733,"8/8/2007",46.532497,-92.176056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4562","WI","WI_19233052",1923305215882,"6/26/2013",43.99554,-90.50505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4563","WI","WI_19237362",1923736216260,"7/9/2014",43.020927,-88.3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4564","WI","WI_19237370",1923737013738,"8/13/2007",42.56304,-88.76731,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"4565","WI","WI_19237418",1923741813727,"8/2/2007",43.42061,-88.18016,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"4566","WI","WI_19237427",1923742714111,"8/20/2008",43.45391,-88.03181,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0
"4567","WI","WI_19237437",1923743713719,"7/25/2007",43.02445,-87.96297,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0
"4568","WI","WI_19237446",1923744613739,"8/14/2007",42.85849,-87.99793,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"4569","WI","WI_19237454",1923745413734,"8/9/2007",42.822098,-87.95901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4570","WI","WI_19237471",1923747113733,"8/8/2007",43.88727,-87.95104,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"4571","WI","WI_19237480",1923748013721,"7/27/2007",43.79445,-87.91083,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"4572","WI","WI_19237489",1923748915965,"9/17/2013",43.791073,-87.916245,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
"4573","WI","WI_19237508",1923750813762,"9/6/2007",43.28145,-88.25002,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"4574","WI","WI_19237546",1923754613775,"9/19/2007",42.592365,-88.27228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4575","WI","WI_19237558",1923755813761,"9/5/2007",43.397514,-88.37286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4576","WI","WI_19237566",1923756613761,"9/5/2007",43.400215,-88.370094,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"4577","WI","WI_19239929",1923992913748,"8/23/2007",46.03292,-89.70773,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"4578","WI","WI_19239937",1923993713747,"8/22/2007",45.563652,-88.73755,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"4579","WI","WI_19239945",1923994516168,"4/8/2014",44.18925,-91.62168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4580","WI","WI_19239964",1923996413669,"6/5/2007",44.265095,-91.5716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4581","WI","WI_19239991",1923999113671,"6/7/2007",44.12953,-91.52691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4582","WI","WI_19240359",1924035913675,"6/11/2007",44.10526,-91.51955,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4583","WI","WI_19243231",1924323113748,"8/23/2007",43.65993,-88.35543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4584","WI","WI_19243347",1924334713745,"8/20/2007",45.16229,-88.07873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4585","WI","WI_19243437",1924343714455,"7/30/2009",44.98613,-89.026924,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"4586","WI","WI_19243562",1924356216218,"5/28/2014",44.369385,-90.97876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4587","WI","WI_19249977",1924997715874,"6/18/2013",42.831852,-89.85379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"4588","WI","WI_19277614",1927761413725,"7/31/2007",45.72572,-90.66897,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
"4589","WI","WI_19287922",1928792215232,"9/15/2011",43.07565,-88.77641,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0
"4590","WI","WI_19288263",1928826314102,"8/11/2008",42.720734,-89.89205,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
"4591","WI","WI_19295732",1929573213773,"9/17/2007",44.17946,-89.253555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4592","WI","WI_19295739",1929573913753,"8/28/2007",43.648567,-88.28787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4593","WI","WI_19295753",1929575313760,"9/4/2007",43.971645,-89.07162,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"4594","WI","WI_19295760",1929576013760,"9/4/2007",43.978973,-89.07241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4595","WI","WI_19296227",1929622713749,"8/24/2007",46.109833,-89.32478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4596","WI","WI_19300067",1930006715937,"8/20/2013",45.73658,-90.319626,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"4597","WI","WI_19300091",1930009115576,"8/24/2012",43.95671,-91.19548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"4598","WI","WI_19300152",1930015213732,"8/7/2007",43.558018,-90.35436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4599","WI","WI_19303572",1930357214474,"8/18/2009",44.207928,-90.866455,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
"4600","WI","WI_19323279",1932327914082,"7/22/2008",43.95856,-89.47864,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4601","WI","WI_19323426",1932342613767,"9/11/2007",43.766663,-89.57482,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
"4602","WI","WI_19323478",1932347813766,"9/10/2007",43.731407,-88.90519,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"4603","WI","WI_19327002",1932700214824,"8/3/2010",45.29258,-89.41158,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4604","WI","WI_19327098",1932709813724,"7/30/2007",45.193752,-89.505516,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"4605","WI","WI_19328487",1932848713690,"6/26/2007",45.628036,-89.81464,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"4606","WI","WI_19336362",1933636214831,"8/10/2010",45.190044,-88.68199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4607","WI","WI_19339319",1933931913773,"9/17/2007",44.46994,-91.55116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4608","WI","WI_19343108",1934310814448,"7/23/2009",44.51633,-90.71296,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"4609","WI","WI_19343139",1934313913752,"8/27/2007",44.51633,-90.7132,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
"4610","WI","WI_19345757",1934575714104,"8/13/2008",44.716606,-90.82263,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4611","WI","WI_19345798",1934579815161,"7/6/2011",44.3691573,-91.3684796,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4612","WI","WI_19349647",1934964713774,"9/18/2007",44.560596,-89.163506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4613","WI","WI_19351149",1935114913762,"9/6/2007",44.270546,-91.1602,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"4614","WI","WI_19351158",1935115813762,"9/6/2007",44.169064,-91.0176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4615","WI","WI_19351176",1935117613762,"9/6/2007",44.152977,-90.99701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4616","WI","WI_19351186",1935118613762,"9/6/2007",44.15497,-90.99255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4617","WI","WI_19387231",1938723114096,"8/5/2008",45.047577,-89.954834,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
"4618","WI","WI_19390319",1939031913732,"8/7/2007",46.530434,-91.19946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4619","WI","WI_19390452",1939045213776,"9/20/2007",46.435024,-90.16359,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"4620","WI","WI_19390476",1939047613745,"8/20/2007",46.25772,-90.627884,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"4621","WI","WI_19390500",1939050013728,"8/3/2007",46.7279,-91.50176,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4622","WI","WI_19391010",1939101013731,"8/6/2007",46.326874,-90.84896,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4623","WI","WI_19391089",1939108914105,"8/14/2008",46.406765,-90.727196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"4624","WI","WI_19391112",1939111215883,"6/27/2013",46.537132,-91.983185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4625","WI","WI_19399038",1939903814063,"7/3/2008",45.20609,-89.78635,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
"4626","WI","WI_19399237",1939923714068,"7/8/2008",45.24183,-89.81243,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"4627","WI","WI_19407037",1940703713751,"8/26/2007",45.714767,-90.42532,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4628","WI","WI_19408556",1940855614117,"8/26/2008",42.542683,-90.60271,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"4629","WI","WI_19409393",1940939313747,"8/22/2007",42.63452,-90.397,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"4630","WI","WI_19410446",1941044616637,"7/21/2015",45.03899,-87.647804,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"4631","WI","WI_19410755",1941075513782,"9/26/2007",42.65846,-89.7746,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4632","WI","WI_19411444",1941144413754,"8/29/2007",42.67302,-89.76678,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4633","WI","WI_19411505",1941150513754,"8/29/2007",42.685,-89.756325,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"4634","WI","WI_19412863",1941286314055,"6/25/2008",46.23125,-91.556656,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4635","WI","WI_19413240",1941324014055,"6/25/2008",46.23195,-91.554924,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4636","WI","WI_19414131",1941413114466,"8/10/2009",45.289295,-88.139114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4637","WI","WI_19414326",1941432614467,"8/11/2009",45.293137,-88.13308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4638","WI","WI_19439691",1943969114453,"7/28/2009",45.484024,-88.15591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
